MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredAchievementConditional,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ORMReleaseEventTagsOverride,OverrideLocation
FM_S_Ass_0501,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Undead_Pirate_Brute_Named_05WC05c,1,0,shipwreck_50104,,,0,0,0,,,true,,0,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,0,58,60,,0,true,,60,0,0,,,,,false,,12077.454 3576.926 50.034
FM_S_Ass_0502,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Swamp_Dryad_Prowler_Named_05WC08,1,0,Flooded_Ruins_50127,,,0,0,0,,,true,,0,FactionV2_62,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,0,60,60,,0,true,,62,0,0,,,,,false,,11866.146 3217.177 89.250
FM_S_Ass_0503,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,AncientGuardian_Javelineer_Named_05WC02,1,0,hilltop_ruins_50118,,,0,0,0,,,true,,0,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,0,58,60,,0,true,,60,0,0,,,,,false,,10643.513 3859.116 231.104
FM_S_Ass_0504,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Swamp_Dryad_Tendril_Named_05WC04,1,0,AE_Cave_50120,,,0,0,0,,,true,,0,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,0,58,60,,0,true,,60,0,0,,,,,false,,11599.694 3665.339 98.318
FM_S_Ass_0505,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Undead_Berserker_Named_ELITE_05WC11,1,0,Lost_Elite_City_50130,,,0,0,0,,,true,,0,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,0,60,60,,0,true,,65,3,0,,,,,false,,11550.747 2974.849 91.557
FM_S_Ass_0506,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Undead_Officer_Named_ELITE_05WC11,1,0,Lost_Elite_Fort_50131,,,0,0,0,,,true,,0,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,0,60,60,,0,true,,65,3,0,,,,,false,,11452.508 2556.917 227.567
FM_S_Ass_0507,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Undead_Navigator_Named_ELITE_05WC11,1,0,Lost_Elite_City_50130,,,0,0,0,,,true,,0,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,0,60,60,,0,true,,65,3,0,,,,,false,,11403.139 2978.419 82.896
FM_S_Ass_0508,1,FM_killx_location,false,,false,5,Syndicate,,0,true,false,false,Undead_Pistoleer_Named_ELITE_05WC11,1,0,Lost_Elite_City_50130,,,0,0,0,,,true,,0,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,0,60,60,,0,true,,65,3,0,,,,,false,,11383.736 2824.748 100.627
FactionMission_S_05_EXP_01_quest,1,FM_05_EXP_01_objective,true,,false,5,Syndicate,,0,true,false,false,Skeleton_Archer_DG_Reekwater_00,0,0,dungeon_reekwater_50146,,,0,0,0,,,false,,0,Faction++V2_60,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonReekwater00.png,Log,3000,57,60,,0,true,,60,5,0,,,,,true,,
FactionMission_S_05_EXP_02_quest,1,FM_05_EXP_02_objective,true,,false,5,Syndicate,,0,true,false,false,,0,0,dungeon_reekwater_50146,,FM_loot_item_34,0,0,0,,,false,,0,Faction++V2_60,FactionMission_Failure,@FactionMission_S_EXPEDITIONLOOT_title,@FactionMission_S_EXPEDITIONLOOT_desc,LyShineUI\Images\MissionImages\missionImage_dungeonReekwater00.png,Harvest,3000,57,60,,0,true,,60,5,0,,,,,true,,
FactionMission_S_05_EXP_03_quest,1,FM_05_EXP_03_objective,true,,false,5,Syndicate,,0,true,false,false,AncientGuardian_Javelineer_DG_Reekwater_00,0,0,dungeon_reekwater_50146,,,0,0,0,,,false,,0,Faction++V2_60,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonReekwater00.png,Log,3000,57,60,,0,true,,60,5,0,,,,,true,,
FactionMission_S_06_EXP_01_quest,1,FM_06_EXP_01_objective,true,,false,6,Syndicate,,0,true,false,false,Withered_Grunt_DG_Windsward_00,0,0,amrine_dungeon,,,0,0,0,,,false,,0,Faction++V2_25,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonAmrine.png,Log,3000,22,60,,0,true,,25,5,0,,,,,true,,
FactionMission_S_06_EXP_02_quest,1,FM_06_EXP_02_objective,true,,false,6,Syndicate,,0,true,false,false,,0,0,amrine_dungeon,,FM_loot_item_35,0,0,0,,,false,,0,Faction++V2_25,FactionMission_Failure,@FactionMission_S_EXPEDITIONLOOT_title,@FactionMission_S_EXPEDITIONLOOT_desc,LyShineUI\Images\MissionImages\missionImage_dungeonAmrine.png,Harvest,3000,22,60,,0,true,,25,5,0,,,,,true,,
FactionMission_S_06_EXP_03_quest,1,FM_06_EXP_03_objective,true,,false,6,Syndicate,,0,true,false,false,Wraith,0,0,amrine_dungeon,,,0,0,0,,,false,,0,Faction++V2_25,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonAmrine.png,Log,3000,22,60,,0,true,,25,5,0,,,,,true,,
FM_S_Weapon_0601,1,FM_killx_with_weapon_sword,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_SWORD_title,@FactionMission_S_WEAPON_SWORD_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0602,1,FM_killx_with_weapon_rapier,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_RAPIER_title,@FactionMission_S_WEAPON_RAPIER_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0603,1,FM_killx_with_weapon_hatchet,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_HATCHET_title,@FactionMission_S_WEAPON_HATCHET_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0604,1,FM_killx_with_weapon_greataxe,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_GREATAXE_title,@FactionMission_S_WEAPON_GREATAXE_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0605,1,FM_killx_with_weapon_warhammer,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_WARHAMMER_title,@FactionMission_S_WEAPON_WARHAMMER_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0606,1,FM_killx_with_weapon_spear,false,,false,6,Syndicate,,0,true,false,false,Withered,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_SPEAR_title,@FactionMission_S_WEAPON_SPEAR_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0607,1,FM_killx_with_weapon_bow,false,,false,6,Syndicate,,0,true,false,false,Beast,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_BOW_title,@FactionMission_S_WEAPON_BOW_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0608,1,FM_killx_with_weapon_musket,false,,false,6,Syndicate,,0,true,false,false,Beast,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_MUSKET_title,@FactionMission_S_WEAPON_MUSKET_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0609,1,FM_killx_with_weapon_firestaff,false,,false,6,Syndicate,,0,true,false,false,Beast,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_FIRESTAFF_title,@FactionMission_S_WEAPON_FIRESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0610,1,FM_killx_with_weapon_lifestaff,false,,false,6,Syndicate,,0,true,false,false,Beast,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_LIFESTAFF_title,@FactionMission_S_WEAPON_LIFESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0611,1,FM_killx_with_weapon_icegauntlet,false,,false,6,Syndicate,,0,true,false,false,Beast,6,0,,,,0,0,0,,,true,,0,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_ICEGAUNTLET_title,@FactionMission_S_WEAPON_ICEGAUNTLET_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,0,4,9,,0,false,,6,0,0,,,,,false,,
FM_S_Weapon_0612,1,FM_killx_with_weapon_sword,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_SWORD_title,@FactionMission_S_WEAPON_SWORD_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0613,1,FM_killx_with_weapon_rapier,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_RAPIER_title,@FactionMission_S_WEAPON_RAPIER_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0614,1,FM_killx_with_weapon_hatchet,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_HATCHET_title,@FactionMission_S_WEAPON_HATCHET_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0615,1,FM_killx_with_weapon_greataxe,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_GREATAXE_title,@FactionMission_S_WEAPON_GREATAXE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0616,1,FM_killx_with_weapon_warhammer,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_WARHAMMER_title,@FactionMission_S_WEAPON_WARHAMMER_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0617,1,FM_killx_with_weapon_spear,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_SPEAR_title,@FactionMission_S_WEAPON_SPEAR_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0618,1,FM_killx_with_weapon_bow,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_BOW_title,@FactionMission_S_WEAPON_BOW_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0619,1,FM_killx_with_weapon_musket,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_MUSKET_title,@FactionMission_S_WEAPON_MUSKET_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0620,1,FM_killx_with_weapon_firestaff,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_FIRESTAFF_title,@FactionMission_S_WEAPON_FIRESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0621,1,FM_killx_with_weapon_lifestaff,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_LIFESTAFF_title,@FactionMission_S_WEAPON_LIFESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0622,1,FM_killx_with_weapon_icegauntlet,false,,false,6,Syndicate,,0,true,false,false,Drowned,6,0,,,,0,0,0,,,true,,0,FactionV2_10,FactionMission_Failure,@FactionMission_WEAPON_ICEGAUNTLET_title,@FactionMission_S_WEAPON_ICEGAUNTLET_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Mine,0,8,13,,0,false,,10,0,0,,,,,false,,
FM_S_Weapon_0623,1,FM_killx_with_weapon_sword,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_SWORD_title,@FactionMission_S_WEAPON_SWORD_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0624,1,FM_killx_with_weapon_rapier,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_RAPIER_title,@FactionMission_S_WEAPON_RAPIER_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0625,1,FM_killx_with_weapon_hatchet,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_HATCHET_title,@FactionMission_S_WEAPON_HATCHET_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0626,1,FM_killx_with_weapon_greataxe,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_GREATAXE_title,@FactionMission_S_WEAPON_GREATAXE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0627,1,FM_killx_with_weapon_warhammer,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_WARHAMMER_title,@FactionMission_S_WEAPON_WARHAMMER_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0628,1,FM_killx_with_weapon_spear,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_SPEAR_title,@FactionMission_S_WEAPON_SPEAR_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0629,1,FM_killx_with_weapon_bow,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_BOW_title,@FactionMission_S_WEAPON_BOW_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0630,1,FM_killx_with_weapon_musket,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_MUSKET_title,@FactionMission_S_WEAPON_MUSKET_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0631,1,FM_killx_with_weapon_firestaff,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_FIRESTAFF_title,@FactionMission_S_WEAPON_FIRESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0632,1,FM_killx_with_weapon_lifestaff,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_LIFESTAFF_title,@FactionMission_S_WEAPON_LIFESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0633,1,FM_killx_with_weapon_icegauntlet,false,,false,6,Syndicate,,0,true,false,false,Corrupted,6,0,,,,0,0,0,,,true,,0,FactionV2_9,FactionMission_Failure,@FactionMission_WEAPON_ICEGAUNTLET_title,@FactionMission_S_WEAPON_ICEGAUNTLET_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Mine,0,7,12,,0,false,,9,0,0,,,,,false,,
FM_S_Weapon_0645,1,FM_killx_with_weapon_sword,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_SWORD_title,@FactionMission_S_WEAPON_SWORD_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0646,1,FM_killx_with_weapon_rapier,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_RAPIER_title,@FactionMission_S_WEAPON_RAPIER_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0647,1,FM_killx_with_weapon_hatchet,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_HATCHET_title,@FactionMission_S_WEAPON_HATCHET_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0648,1,FM_killx_with_weapon_greataxe,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_GREATAXE_title,@FactionMission_S_WEAPON_GREATAXE_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0649,1,FM_killx_with_weapon_warhammer,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_WARHAMMER_title,@FactionMission_S_WEAPON_WARHAMMER_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0650,1,FM_killx_with_weapon_spear,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_SPEAR_title,@FactionMission_S_WEAPON_SPEAR_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0651,1,FM_killx_with_weapon_bow,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_BOW_title,@FactionMission_S_WEAPON_BOW_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0652,1,FM_killx_with_weapon_musket,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_MUSKET_title,@FactionMission_S_WEAPON_MUSKET_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0653,1,FM_killx_with_weapon_firestaff,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_FIRESTAFF_title,@FactionMission_S_WEAPON_FIRESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0654,1,FM_killx_with_weapon_lifestaff,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_LIFESTAFF_title,@FactionMission_S_WEAPON_LIFESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Weapon_0655,1,FM_killx_with_weapon_icegauntlet,false,,false,6,Syndicate,,0,true,false,false,Ancient,6,0,,,,0,0,0,,,true,,0,FactionV2_19,FactionMission_Failure,@FactionMission_WEAPON_ICEGAUNTLET_title,@FactionMission_S_WEAPON_ICEGAUNTLET_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Mine,0,17,22,,0,false,,19,0,0,,,,,false,,
FM_S_Raid_0701,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,lowermine,,,0,0,0,,,true,,0,Faction+V2_63,FactionMission_Failure,@FactionMission_S_RAID_ELITE_title,@FactionMission_S_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,60,60,,0,true,,63,3,0,,,,,false,,
FM_S_Raid_0702,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,riftwest,,,0,0,0,,,true,,0,FactionV2_61,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,58,60,,0,true,,61,0,0,,,,,false,,
FM_S_Raid_0703,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,corrupted_fort_alchemy_01_40403,,,0,0,0,,,true,,0,FactionV2_62,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,60,60,,0,true,,62,0,0,,,,,false,,
FM_S_Raid_0704,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,uppermine,,,0,0,0,,,true,,0,Faction+V2_64,FactionMission_Failure,@FactionMission_S_RAID_ELITE_title,@FactionMission_S_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,60,60,,0,true,,64,3,0,,,,,false,,
FM_S_Raid_0705,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,myrkgardwest,,,0,0,0,,,true,,0,Faction+V2_64,FactionMission_Failure,@FactionMission_S_RAID_ELITE_title,@FactionMission_S_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,60,60,,0,true,,64,3,0,,,,,false,,
FM_S_Raid_0706,1,FM_killx_location,false,,false,7,Syndicate,,0,true,false,false,Corrupted,8,0,village,,,0,0,0,,,true,,0,FactionV2_62,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,0,60,60,,0,true,,62,0,0,,,,,false,,
