StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierBasePercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction 
SmelterMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
StonecutterMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
StonecutterMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
StonecutterMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaponsmithMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaponsmithMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaponsmithMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WeaverMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WoodworkerMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WoodworkerMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
WoodworkerMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
SkinningMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.15000000596046448,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
SkinningMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20000000298023224,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
SkinningMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.30000001192092896,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
HarvestingMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.15000000596046448,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
HarvestingMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.20000000298023224,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
HarvestingMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.30000001192092896,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LoggingMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.15000000596046448,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LoggingMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.20000000298023224,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
LoggingMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.30000001192092896,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MiningMastery1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.15000000596046448,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MiningMastery2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.20000000298023224,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
MiningMastery3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.30000001192092896,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,25,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
GourmandBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RawFood=-0.05+Food=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
GourmandBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RawFood=-0.08+Food=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
GourmandBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RawFood=-0.11+Food=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ProspectorBurden1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ore=-0.05+Ingot=-0.05+PickAxe=-0.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ProspectorBurden2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ore=-0.08+Ingot=-0.08+PickAxe=-0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ProspectorBurden3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ore=-0.11+Ingot=-0.11+PickAxe=-0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,3,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
