DamageID,WeaponCategory,IgnoreInvulnerable,NoReaction,IsRanged,IsAbility,AttackType,DamageType,Affliction,AddAffliction,AfflictionPercent,StatusEffect,EffectOnlyOnDamage,SurfaceImpactEffect,DeflectDamageID,CanCrit,Unblockable,AttackDealsNoDurability,NoHeadshot,NoBackstab,NoLegShots,CancelTargetHoming,DmgCoef,DmgCoefHead,DmgCoefCrit,DurabilityCostOverride,PowerLevel,BlockPowerLevel,CritPowerLevel,HitStun,BlockHitStun,CritHitStun,ImpactDistanceX,ImpactDistanceY,ImpactDistanceZ,ImpactDecayRate,BlockImpactDistanceX,BlockImpactDistanceY,BlockImpactDistanceZ,BlockImpactDecayRate,CritImpactDistanceX,CritImpactDistanceY,CritImpactDistanceZ,CritImpactDecayRate,AddDmg,StaggerDmgModifier,StaggerResistModifier,CritStaggerDmgModifier,HitRateDmgModifier,MaxHitRateDmgMod,CameraShakeID,TargetCameraShakeID,BlockCameraShakeID,BlockTargetCameraShakeID,CritCameraShakeID,CritTargetCameraShakeID,ImpactRating,BlockStaminaDmgMod,BlockAbsorptionModifier,LOSCheckVerticalAngleOffset,StunBreakoutIncrement,ThreatMultiplier,AddThreat,IsTaunt,TauntDuration,TauntThreatBoostPercentage,TauntMinimumThreatValue,UseAttackerPosForReaction,AttackRuneCharge,AttackBlockedRuneCharge,HitRuneCharge,HitBlockedRuneCharge
1H_Knife_Attack2,Knife,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.75,1.2999999523162842,0,0,3,3,3,30,25,30,0,1,0,0.800000011920929,0,0.5,0,0,0,1,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Knife_Attack3,Knife,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.75,1.2999999523162842,0,0,3,3,3,30,25,30,0,1,0,0.800000011920929,0,0.5,0,0,0,1,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
Hatchet_Damage_PrimaryAttack,Axe,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.399999976158142,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.5770000219345093,0.28850001096725464,0.14425000548362732,0.28850001096725464
Hatchet_Damage_PrimaryAttack_Ender,Axe,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.0499999523162842,1.399999976158142,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.5770000219345093,0.28850001096725464,0.14425000548362732,0.28850001096725464
Hatchet_Damage_SprintAttack1,Axe,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.800000011920929,1.399999976158142,0,0,2,2,2,25,10,25,0,1,0,0.800000011920929,0,0,0,0,0,1,0,0.800000011920929,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,0,1,1,0,false,0,0,0,false,1.062000036239624,0.531000018119812,0.265500009059906,0.531000018119812
Hatchet_Damage_SprintAttack2,Axe,0,0,false,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.2999999523162842,1.399999976158142,0,0,0,0,0,35,25,35,0,0.75,0,0.800000011920929,0,0,0,0,0,0.75,0,0.800000011920929,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.75,1,0,0,1,0,false,0,0,0,false,1.062000036239624,0.531000018119812,0.265500009059906,0.531000018119812
Hatchet_Damage_HeavyAttack,Axe,0,0,false,false,Heavy,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.2000000476837158,1.399999976158142,0,0,0,0,0,25,25,30,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,1.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.5,1,0,0,1,0,false,0,0,0,false,1.6039999723434448,0.8019999861717224,0.4009999930858612,0.8019999861717224
Hatchet_Damage_HeavyAttack_Charged,Axe,0,0,false,false,Heavy,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.600000023841858,1.399999976158142,0,0,0,0,0,25,25,30,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,3,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,3,1,0,0,1,0,false,0,0,0,false,2.0369999408721924,1.0184999704360962,0.5092499852180481,1.0184999704360962
Hatchet_Damage_RapidStrikes,Axe,0,0,false,false,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.8999999761581421,1.399999976158142,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.20000000298023224,1,0,0,1,0,false,0,0,0,false,0.5199999809265137,0.25999999046325684,0.12999999523162842,0.25999999046325684
Hatchet_Damage_RapidStrikes_FinalBlow,Axe,0,0,false,false,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.2000000476837158,1.399999976158142,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.8659999966621399,0.43299999833106995,0.21649999916553497,0.43299999833106995
Hatchet_Damage_AimedThrow,Axe_Throw,0,0,true,true,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.399999976158142,0,0,0,0,0,25,20,25,0,0.25,0,0.4000000059604645,0,0,0,0,0,0.25,0,0.4000000059604645,0,1,1,0,0,0,,,,,,,1,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,2.2960000038146973,1.1480000019073486,0.5740000009536743,1.1480000019073486
Hatchet_Damage_RendingThrow,Axe_Throw,0,0,true,true,Ability,Slash,,0,,Hatchet_RendingThrow_Rend,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.100000023841858,1.399999976158142,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,0.6000000238418579,1,0,0,1,0,false,0,0,0,false,0.7799999713897705,0.38999998569488525,0.19499999284744263,0.38999998569488525
Hatchet_Damage_RendingThrow_Upgrade,Axe_Throw,0,0,true,true,Ability,Slash,,0,,Hatchet_RendingThrow_RendBuff,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.100000023841858,1.399999976158142,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,0.6000000238418579,1,0,0,1,0,false,0,0,0,false,0.7799999713897705,0.38999998569488525,0.19499999284744263,0.38999998569488525
Hatchet_Damage_InfectedThrow,Axe_Throw,0,0,true,true,Ability,Slash,,0,,"Hatchet_Infected_Disease,Hatchet_Infected_Weaken",TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.2000000476837158,1.399999976158142,0,0,0,0,0,35,30,35,0,0.5,0,0.800000011920929,0,0.5,0,0.800000011920929,0,0.5,0,0.800000011920929,0,1.5,1,0,0,0,,,,,,,2,1.2000000476837158,1,0,0,1,0,false,0,0,0,false,0.8659999966621399,0.43299999833106995,0.21649999916553497,0.43299999833106995
Hatchet_Damage_SocialDistancing,Axe_Throw,0,0,true,true,Ability,Slash,,0,,Hatchet_SocialDist_Slow,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.149999976158142,1.399999976158142,0,0,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,0.6000000238418579,1,0,0,1,0,false,0,0,0,false,1.343999981880188,0.671999990940094,0.335999995470047,0.671999990940094
Hatchet_Damage_SocialDistancing_Upgrade,Axe_Throw,0,0,true,true,Ability,Slash,,0,,Hatchet_SocialDist_SlowBuff,TRUE,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.399999976158142,0,0,2,2,2,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,0.6000000238418579,1,0,0,1,0,false,0,0,0,false,1.343999981880188,0.671999990940094,0.335999995470047,0.671999990940094
1H_Axe_SpecialAttack3_Plus30Percent,Axe_Throw,0,0,true,true,Ability,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.7999999523162842,1.399999976158142,0,0,4,4,4,35,30,35,0,2,0,0.800000011920929,0,1.5,0,0.800000011920929,0,2,0,0.800000011920929,0,0.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1,0,1,1,0,false,0,0,0,false,0,0,0,0
Hatchet_Berserk_Taunt,None,1,1,false,false,Ability,Strike,,0,,,,,,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,0,0,1,0,0,1,0,true,8,0.15000000596046448,1500,false,0,0,0,0
1H_Club_Attack1,Club,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,15,15,0,1.5,0,0.800000011920929,0,0,0,0,0,1.5,0,0.800000011920929,0,0.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1.2000000476837158,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack1_Run,Club,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.25,1.2999999523162842,0,0,3,2,3,33,10,33,0,3,0,0.800000011920929,0,0,0,0.800000011920929,0,3,0,0.800000011920929,0,1.100000023841858,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.100000023841858,1.100000023841858,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack2,Club,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,25,30,0,2,0,0.800000011920929,0,0,0,0.800000011920929,0,2,0,0.800000011920929,0,2,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,2,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack2_Charged,Club,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,25,30,0,2,0,0.800000011920929,0,0,0,0.800000011920929,0,2,0,0.800000011920929,0,2.5999999046325684,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,2.5999999046325684,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack3,Club,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,20,25,0,0.5,0,0.8500000238418579,0,0,0,0,0,0.5,0,0.8500000238418579,0,0.75,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,2,0.75,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack3_Finish,Club,0,0,false,false,Ability,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.25,1.2999999523162842,0,0,5,4,5,45,30,45,0,1,0,0.8500000238418579,0,1.5,0,0.8500000238418579,0,1,0,0.8500000238418579,0,1.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.5,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_Attack_Exhausted,Club,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,2,2,2,25,15,25,0,1.25,0,0.800000011920929,0,0,0,0,0,1.25,0,0.800000011920929,0,0.30000001192092896,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,-1,0.30000001192092896,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Club_SpecialAttack_3,Club,0,0,false,false,Ability,Slash,AfflictionFrostbite,300,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,3,4,3,30,30,30,0,1,0,0.8500000238418579,0,1.5,0,0.8500000238418579,0,1,0,0.8500000238418579,0,1.5,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,1.5,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Pick_Attack1,Pick,0,0,false,false,Light,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,20,25,0,1.5,0,0.800000011920929,0,0,0,0,0,1.5,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Pick_Attack1_Run,Pick,0,0,false,false,Light,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,4,0,0.800000011920929,0,0.5,0,0,0,4,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Pick_Attack2,Pick,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,20,25,0,2.299999952316284,0,0.800000011920929,0,0,0,0,0,2.299999952316284,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Pick_Attack2_Run,Pick,0,0,false,false,Heavy,Thrust,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,4,0,0.800000011920929,0,0.5,0,0,0,4,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sickle_Attack1,Sickle,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,2,2,2,25,20,25,0,1.5,0,0.800000011920929,0,0,0,0,0,1.5,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
1H_Sickle_Attack1_Run,Sickle,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,4,0,0.800000011920929,0,0.5,0,0,0,4,0,0.800000011920929,0,1,1,0,0,0,,,,,,,1,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
PistolAttack1,Pistol,0,0,true,false,Light,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
PistolAttack2,Pistol,0,0,true,false,Light,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,0,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,1,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Punch_Attack1,Unarmed,0,1,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,10,15,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,10,0,1,0,0,0,,,,,,,0,0,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Punch_Attack2,Unarmed,0,1,false,false,Heavy,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,25,25,30,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,15,0,1,0,0,0,,,,,,,0,0,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Punch_Attack2_Charged,Unarmed,0,1,false,false,Heavy,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,25,25,30,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,20,1.2999999523162842,1,0,0,0,,,,,,,0,1.2999999523162842,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Punch_Attack3,Unarmed,0,1,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,10,15,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,0,0,1,0,0,0,,,,,,,2,0,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Kick_Attack1,Unarmed,0,1,false,false,Heavy,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,22,19,22,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,5,1,1,0,0,0,,,,,,,10,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Unarmed_Kick_Attack2,Unarmed,0,1,false,false,Heavy,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,22,19,22,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0.800000011920929,5,1,1,0,0,0,,,,,,,10,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
BowAttack1,Bow,0,0,true,false,Light,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3499999940395355,1,0,0,0,,,,,,,0,0.3499999940395355,1,0,0,1,0,false,0,0,0,false,1.4730000495910645,0.7365000247955322,0.3682500123977661,0.7365000247955322
BowAttack2,Bow,0,0,true,false,Light,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,,0,1.25,1,0,0,1,0,false,0,0,0,false,2.2100000381469727,1.1050000190734863,0.5525000095367432,1.1050000190734863
BowAttackJumpBack,Bow,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,0.8999999761581421,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,,0,0.5,1,0,1,1,0,false,0,0,0,false,1.690000057220459,0.8450000286102295,0.42250001430511475,0.8450000286102295
BowAttackKnockBack,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,0.8999999761581421,1.2999999523162842,0,0,3,3,3,30,25,30,0,2,0,0.800000011920929,0,0.5,0,0.8500000238418579,0,2,0,0.800000011920929,0,1.25,1,0,0,0,,,,,,,0,0.75,1,0,1,1,0,false,0,0,0,false,1.690000057220459,0.8450000286102295,0.42250001430511475,0.8450000286102295
Bow_RapidAttack_Standard,Bow,0,0,true,false,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3499999940395355,1,0,0,0,,,,,,,0,0.3499999940395355,1,0,0,1,0,false,0,0,0,false,1.097000002861023,0.5485000014305115,0.27425000071525574,0.5485000014305115
Bow_RapidAttack_KnockBack,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1.25,1.2999999523162842,0,0,0,0,0,30,25,30,0,0,0,0.800000011920929,0,0,0,0.8500000238418579,0,0,0,0.800000011920929,0,1.25,1,0,0,0,,,,,,,0,1.25,1,0,1,1,0,false,0,0,0,false,1.097000002861023,0.5485000014305115,0.27425000071525574,0.5485000014305115
BowAttack_Hipshot,Bow,0,0,true,false,Light,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,0.6000000238418579,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000001192092896,1,0,0,0,,,,,,,0,0.30000001192092896,1,0,0,1,0,false,0,0,0,false,1.2999999523162842,0.6499999761581421,0.32499998807907104,0.6499999761581421
Bow_Gunbutt,Bow_Heavy,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,3,0,0.800000011920929,0,0.5,0,0.8500000238418579,0,3,0,0.800000011920929,0,0.800000011920929,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.800000011920929,1,0,1,1,0,false,0,0,0,false,0,0,0,0
Bow_PoisonShot,Bow,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,true,false,false,false,0.5,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,1.0399999618530273,0.5199999809265137,0.25999999046325684,0.5199999809265137
Bow_PoisonShot_Upgrade,Bow,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,true,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,1.0399999618530273,0.5199999809265137,0.25999999046325684,0.5199999809265137
Bow_PoisonShotCloud,Bow,0,0,true,true,Ability,Nature,,0,,,,Bullet,,false,false,false,false,false,false,false,0,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Bow_Gunbutt_Large,Bow_Heavy,0,0,false,false,Light,Strike,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,3,3,3,30,25,30,0,4,0,0.800000011920929,0,0.5,0,0.8500000238418579,0,4,0,0.800000011920929,0,0.800000011920929,1,0,0,0,Small,Small,Small,Small,Large_short,Large_short,3,0.800000011920929,1,0,1,1,0,false,0,0,0,false,0,0,0,0
Bow_Smoke_Attack,Bow,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,0.5,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
Bow_RainOfArrows_Attack,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,true,true,false,false,1.5,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,1.062000036239624,0.531000018119812,0.265500009059906,0.531000018119812
Bow_Penetrating_Attack,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,false,1.1480000019073486,0.5740000009536743,0.28700000047683716,0.5740000009536743
Bow_Penetrating_AttackA1,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1.5,1.2999999523162842,0,0,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0.10000000149011612,0.5,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,false,1.1480000019073486,0.5740000009536743,0.28700000047683716,0.5740000009536743
Bow_Penetrating_AttackA2,Bow_Heavy,0,0,true,true,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,false,false,false,1.649999976158142,1.2999999523162842,0,0,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,-0.10000000149011612,-0.5,,,,,,,0,1.5,1,0,1,1,0,false,0,0,0,false,1.1480000019073486,0.5740000009536743,0.28700000047683716,0.5740000009536743
Bow_ExplosionShot_Projectile,Bow,0,0,true,false,Ability,Thrust,,0,,,,Bullet,,false,false,false,false,true,false,false,0.5,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0.9539999961853027,0.47699999809265137,0.23849999904632568,0.47699999809265137
Bow_ExplosionShot_Explosion,Bow,0,0,true,false,Ability,Fire,,0,,,,Bullet,,false,false,false,true,true,false,false,1.350000023841858,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0.9539999961853027,0.47699999809265137,0.23849999904632568,0.47699999809265137
Bow_ExplosionShot_Explosion_Dmg,Bow,0,0,true,false,Ability,Fire,,0,,,,Bullet,,false,false,false,true,true,false,false,1.7000000476837158,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0.9539999961853027,0.47699999809265137,0.23849999904632568,0.47699999809265137
Bow_Spread_Shot,Bow,0,0,true,false,Ability,Thrust,,0,,,,Bullet,,false,false,false,true,false,false,false,1.25,1.2999999523162842,0,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
vin,Wand,0,0,false,false,Light,Standard,,0,,,,Bullet,,false,false,false,false,false,false,false,1,1.2999999523162842,0,0,0,0,0,15,12,15,0,0.10000000149011612,0,0.800000011920929,0,0,0,0,0,0.10000000149011612,0,0.800000011920929,0,1,1,0,0,0,,,,,,,0,1,1,0,0,1,0,false,0,0,0,false,0,0,0,0
GreatSword_PrimaryAttack1,Greatsword,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.8999999761581421,1.2999999523162842,0,0,0,0,0,15,15,15,0,0.5,0,0.8500000238418579,0,0,0,0.8500000238418579,0,0.5,0,0.800000011920929,0,1,1,0,0,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.9390000104904175,0.46950000524520874,0.23475000262260437,0.46950000524520874
GreatSword_PrimaryAttack2,Greatsword,0,0,false,false,Light,Slash,,0,,,,Bullet,Deflect_Default,false,false,false,false,false,false,false,0.8999999761581421,1.2999999523162842,0,0,0,0,0,15,15,15,0,0.5,0,0.8500000238418579,0,0,0,0.8500000238418579,0,0.5,0,0.800000011920929,0,1,1,0,0,10,Small,Small,Small,Small,Large_short,Large_short,3,0.4000000059604645,1,0,0,1,0,false,0,0,0,false,0.9390000104904175,0.46950000524520874,0.23475000262260437,0.46950000524520874
