StatusID,DisplayName,Description,Notes,WindowHeader,RankSorting,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction 
AI_Torso_Boss_FinalLaser,,,,,0,,,false,false,,,,,,,,,false,0.25,0.25,,,,false,0,,false,,0,,0,,,,,0,0,-0.15000000596046448,0,,,0,,Arcane,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,25,,1,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_Goliath_Empower,,,,,0,Buff,lyshineui/images/status/SE_EmpowerT2.png,true,false,Brute_Rage_Damage_Buff,,,,,,,,false,-1,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0.15000000596046448,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,,,,,,0,0,,0,false,false,false,10,,,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_Goliath_Health_50Percent,,,,,0,AI_Neutral,,false,false,,,,,,,,,false,1,2,,,,false,0,,false,,0,,0,,,,,0,0,0.5,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_Goliath_Health_25Percent,,,,,0,AI_Neutral,,false,false,,,,,,,,,false,1,2,,,,false,0,,false,,0,,0,,,,,0,0,0.25,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_Goliaths_Death_Tracker,,,,,0,AI_Neutral,,false,false,,,,,,,,,false,-1,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,2,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_HorusBoss_DivineDoom_Rend,@AI_Rend_DisplayName,@AI_Rend_Tooltip,,,0,Debuff+Rend+Debilitate+BossDebuff,lyshineui/images/status/SE_RendT3.png,true,true,StatFX_Rend_ON,,,,,,,,false,15,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,5,,1,,false,0,0,,,,,,2,2,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_DivineDoom_OnTickCast,,,,,0,AI_Neutral,lyshineui/images/status/SE_FortifyT5.png,true,false,Horus_Rage_Damage_Buff,,,,,,,,false,-1,6,4,,AI_AnubianGuardian_HorusBoss_DivineDoom_CastSpell,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_DivineDoom_CastSpell,,,,,0,,,false,false,,,,,,,,,false,0.5,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,AnubianGuardian_Horus_Boss_Divine_Doom,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Tracking,@AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Tracking_DisplayName,@AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Tracking_Tooltip,,,0,BossDebuff,lyshineui/images/status/SE_MagicAbsT2.png,true,true,,,,,,,,,false,3,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_OnTick,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,1,1,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_OnTick,@AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Damage_DisplayName,@AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Damage_Tooltip,,,0,BossDebuff+Stun+AI_Neutral,lyshineui/images/status/SE_MagicAbsT2.png,true,true,,,,,,,,,false,4,1.3300000429153442,,,AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Damage,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Damage,,,,,0,,,false,false,,,,,,,,,false,1,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,AnubianGuardian_Horus_Boss_Explosion,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Immunity,,,,,0,BossDebuff,,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,Nature,,,,false,AI_AnubianGuardian_BruteBoss_BurningCharge,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,AI_Slime,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_HorusBoss_SunDisk_Damage,,,,,0,,,false,false,,,,,,,,,false,1,2,,,,false,0,,false,,0,,0,,,,,0,0,0,-0.17499999701976776,,,0,,Nature,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,1,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_Horus_MultiSun_StatusEffect,,,,,0,,lyshineui/images/status/SE_PyroDot.png,false,false,AnubianGuardian_Horus_Sun_Warning,,,,,,,,false,2,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Cast,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Cast,,,,,0,,,false,false,,,,,,,,,false,5,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,AnubianGuardian_Horus_Boss_MultiSun,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Fire,,,,,0,,,false,false,,,,,,,,,false,2,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Fire_Cast,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Fire_Cast,,,,,0,,,false,false,,,,,,,,,false,5,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,AnubianGuardian_Horus_Boss_MultiSun_Fire,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_BruteBoss_TargetMarker,,,,,0,Affliction+BossDebuff,,false,false,AI_AnubianGuardian_BruteBoss_TargetMarker,,,,,`,,,false,2.25,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,false,false,false,1,,0,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_BruteBoss_BurningChargeTracker,,,,,0,AI_Neutral,,false,false,Brute_Rage_Damage_Buff,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_BruteBoss_BurningCharge,,,,,0,BossDebuff,,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,Nature,,,,false,AI_AnubianGuardian_BruteBoss_BurningCharge,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
AI_AnubianGuardian_BruteBoss_DivineAnguish_DamageBuff,@AI_AnubianGuardian_BruteBoss_DivineAnguish_DamageBuff_DisplayName,,,,0,Buff,lyshineui/images/status/SE_EmpowerT2.png,true,true,Brute_Anguish_Damage_Buff,,,Fire,,,,,false,-1,1,,,AI_AnubianGuardian_BruteBoss_DivineAnguish_DamageBuff_Reapply,true,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,AI_FireDMG_20_Additive,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,0,0,,0,false,false,false,8,,0,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_BruteBoss_DivineAnguish_DamageBuff_Reapply,,,,,0,,,false,false,,,,,,,,,false,-1,30,1,,AI_AnubianGuardian_BruteBoss_DivineAnguish_DamageBuff,true,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,0,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_BruteBoss_DivineRage_DamageBuff,@AI_AnubianGuardian_BruteBoss_DivineRage_DamageBuff_DisplayName,,,,0,Buff,lyshineui/images/status/SE_EmpowerT2.png,true,true,Brute_Rage_Damage_Buff,,,Fire,,,,,false,-1,1,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,AI_FireDMG_20_Additive,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,0,0,,0,false,false,false,1,,0,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_DivineAnguish_DamageBuff,@AI_AnubianGuardian_HorusBoss_DivineAnguish_DamageBuff_DisplayName,,,,0,Buff,lyshineui/images/status/SE_EmpowerT2.png,true,true,Horus_Anguish_Damage_Buff,,,Fire,,,,,false,-1,1,,,AI_AnubianGuardian_HorusBoss_DivineAnguish_DamageBuff_Reapply,true,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,AI_FireDMG_20_Additive,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,,,,,,0,0,,0,false,false,false,8,,0,,false,0,0,,,,,,1,1,true,false,false,false,0,0,,,false,,false,
AI_AnubianGuardian_HorusBoss_DivineAnguish_DamageBuff_Reapply,,,,,0,,,false,false,,,,,,,,,false,-1,30,1,,AI_AnubianGuardian_HorusBoss_DivineAnguish_DamageBuff,true,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,0,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
