TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12_survivors_grace_intro,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_Grace_Intro,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_grace_intro_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceCombatLoopOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatLoop_mb,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceCombatLoopVOOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatLoop_VO_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceCombatTriggerOn,TaskUnlockAchievement,false,0,,1,SwapActive_01_GraceCombatTrigger_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskGameEvent_NoduleA,TaskGameEvent,false,1,,4,,,0,,false,,drowned_shipwreck_1_30123,,,true,false,false,,,,,IO_MSQ_Grace_CorruptedNodule_1,,,MSQ_CorruptedNodule_1_interact,,0,,,,,,,,,,,,,,,,,,@01_survivors_task3,,7115 3265 43,,false,false,2,,,,,,,,,,,,,
12_survivors_container3,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,,,false,false,0,,,,,,,,,12_survivors_grace_outro_container,12_survivors_TaskTimer2,12_survivors_TaskTimer2a,12_survivors_SliceSwap_GraceNPC_00_On,12_survivors_container_grace_walkaway
12_survivors_grace_outro_container,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_survivors_SliceSwap_GraceCombatLoopOff,12_survivors_SliceSwap_GraceCombatLoopVOOff,,,12_survivors_grace_outro_achievement_On
12_survivors_SliceSwap_GraceCombatLoopOff,TaskLockAchievement,false,1,,1,SwapActive_01_GraceCombatLoop_mb,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceCombatLoopVOOff,TaskLockAchievement,false,1,,1,SwapActive_01_GraceCombatLoop_VO_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceCombatTriggerOff,TaskLockAchievement,false,0,,1,SwapActive_01_GraceCombatTrigger_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_grace_outro,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_Grace_Outro,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_grace_outro_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_grace_intro_achievement_On,TaskUnlockAchievement,false,1,,1,S_grace_cutscene_intro_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,7106.4995 3259.4368 44.3,1,false,true,0,,,,,,,,,,,,,
12_survivors_grace_outro_achievement_On,TaskUnlockAchievement,false,1,,1,S_grace_cutscene_outro_MB,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,7106.4995 3259.4368 44.3,1,false,true,0,,,,,,,,,,,,,
12_survivors_TaskTimer2,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,7106.4995 3259.4368 44.3,1,false,true,0,,,,,,,,,,,,,
12_survivors_TaskTimer2a,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskTimer3,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceNPC_00_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceMB_00,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskTriggerArea_Grace_00,TaskTriggerArea,false,1,,1,,,0,,false,,,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Grace_NPC,@01_survivors_task7,,7095.5215 3258.3638 42.7122,1,false,true,0,,,,,,,,,,,,,
12_survivors_container_grace_walkaway,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_survivors_TaskTimer3a,12_survivors_SliceSwap_GraceNPC_00_Off,12_survivors_TaskTimer4,12_survivors_SliceSwap_GraceNPC_A_On,
12_survivors_SliceSwap_GraceNPC_00_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceMB_00,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskTimer3a,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_survivors_TaskTimer4,TaskTimer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,24.899999618530273,,,,,,,,,,,,,,,,,,@01_survivors_task7,,7097 3185 42.7122,1,false,true,0,,,,,,,,,,,,,
12_survivors_SliceSwap_GraceNPC_A_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceMB_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_survivors_task7,,7097 3185 42.7122,1,false,true,0,,,,,,,,,,,,,
06_pillageship_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_pillageship_SliceSwap_01_GraceWW_A_Off,06_pillageship_SliceSwap_01_GraceWW_B_On,06_pillageship_container1,06_pillageship_container2,
06_pillageship_container1,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_pillageship_TaskTriggerArea_Whisper,06_pillageship_Whisper,06_pillageship_container_xmarksthespot_lorepages,,
06_pillageship_TaskGoToPOITag_shipwreck3,TaskGoToPOITag,false,0,,0,,,0,,false,,drowned_shipwreck_3_40140,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchshipwrecks,,,,false,false,0,,,,,,,,,,,,,
06_pillageship_container_xmarksthespot_lorepages,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchship1,,,,false,false,0,,,,,,,,,06_pillageship_TaskAchievement_ShipsManifest,,,,
06_pillageship_TaskInteract_Manifest,TaskInteract,false,0,,1,,,0,,false,,drowned_shipwreck_3_40140,,,false,false,false,,,,,IO_MSQ_ShipManifest,,,MSQ_ShipManifest_interact,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,9871.1328 2267.7595 40.61,,false,false,0,,,,,,,,,,,,,
06_pillageship_TaskAchievement_ShipsManifest,TaskAchievement,false,0,,1,Lore_unlock_00_Aeternum_Title_31_01,,0,,true,,drowned_shipwreck_3_40140,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,9871.1328 2267.7595 40.61,,false,false,0,,,,,,,,,,,,,
06_pillageship_container2,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchship2,,,,false,false,0,,,,,,,,,06_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,06_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,06_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,,
06_pillageship_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_3_40140,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper3,@01_pillageship_searchshipwrecks,,9871.1328 2267.7595 40.61,,false,false,0,,,,,,,,,,,,,
06_pillageship_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_03_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_A,MSQ_Treasure_A,100,,true,,drowned_shipwreck_3_40140,,,false,false,false,,,,,IO_MSQ_Treasure_A,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9900 2275 54,,false,false,0,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_B,MSQ_Treasure_B,100,,true,,drowned_shipwreck_3_40140,,,false,false,false,,,,,IO_MSQ_Treasure_B,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9863 2290 49.16,,false,false,0,,,,,,,,,,,,,
06_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_C,MSQ_Treasure_C,100,,true,,drowned_shipwreck_3_40140,,,false,false,false,,,,,IO_MSQ_Treasure_C,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,9905 2277.59 46.6,,false,false,0,,,,,,,,,,,,,
06_pillageship_SliceSwap_01_GraceWW_A_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceWW_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_pillageship_SliceSwap_01_GraceWW_B_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceWW_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_pillageship_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,12_pillageship_SliceSwap_01_GraceWW_A_Off,12_pillageship_SliceSwap_01_GraceWW_B_On,12_pillageship_container1,12_pillageship_container2,
12_pillageship_container1,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_pillageship_TaskTriggerArea_Whisper,12_pillageship_Whisper,12_pillageship_container_xmarksthespot_lorepages,,
12_pillageship_TaskGoToPOITag_shipwreck3,TaskGoToPOITag,false,0,,0,,,0,,false,,drowned_shipwreck_3_30129,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchshipwrecks,,,,false,false,0,,,,,,,,,,,,,
12_pillageship_container_xmarksthespot_lorepages,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchship1,,,,false,false,0,,,,,,,,,12_pillageship_TaskAchievement_ShipsManifest,,,,
12_pillageship_TaskInteract_Manifest,TaskInteract,false,0,,1,,,0,,false,,drowned_shipwreck_3_30129,,,false,false,false,,,,,IO_MSQ_ShipManifest,,,MSQ_ShipManifest_interact,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,7040.5649 3141.8401 40.552,,false,false,0,,,,,,,,,,,,,
12_pillageship_TaskAchievement_ShipsManifest,TaskAchievement,false,0,,1,Lore_unlock_00_Aeternum_Title_31_01,,0,,true,,drowned_shipwreck_3_30129,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchmanifest,,7040.5649 3141.8401 40.552,,false,false,0,,,,,,,,,,,,,
12_pillageship_container2,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_searchship2,,,,false,false,0,,,,,,,,,12_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,12_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,12_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,,
12_pillageship_TaskTriggerArea_Whisper,TaskTriggerArea,false,1,,1,,,0,,false,,drowned_shipwreck_3_30129,,,false,false,false,,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper3,@01_pillageship_searchshipwrecks,,7040.5649 3141.8401 40.552,,false,false,0,,,,,,,,,,,,,
12_pillageship_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_03_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_A_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_A,MSQ_Treasure_A,100,,true,,drowned_shipwreck_3_30129,,,false,false,false,,,,,IO_MSQ_Treasure_A,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7016.0674 3123.823 53.8002,,false,false,0,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_B_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_B,MSQ_Treasure_B,100,,true,,drowned_shipwreck_3_30129,,,false,false,false,,,,,IO_MSQ_Treasure_B,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7055.873 3124.0647 48.1955,,false,false,0,,,,,,,,,,,,,
12_pillageship_TaskGatherAndReturnItems_Treasure_C_shipwreck_3,TaskGatherAndReturnItems,false,0,,1,0601_0104_Treasure_C,MSQ_Treasure_C,100,,true,,drowned_shipwreck_3_30129,,,false,false,false,,,,,IO_MSQ_Treasure_C,,,,,0,,,,,,,,,,,,,,,,,,@01_pillageship_search_treasure,,7012.9321 3120.573 45.2622,,false,false,0,,,,,,,,,,,,,
12_pillageship_SliceSwap_01_GraceWW_A_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceMB_A,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_pillageship_SliceSwap_01_GraceWW_B_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_recoveritems_simplecontainer,06_recoveritems_TaskGoToPOITag_shipwreck_4,06_recoveritems_container_xmarksthespot_flags,06_recoveritems_task_goto_watchtower,
06_recoveritems_simplecontainer,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,06_recoveritems_SliceSwap_01_GraceWW_B_Off,06_recoveritems_SliceSwap_01_GraceWW_C_On,06_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,06_recoveritems_SliceSwap_01_ReeseWW_B_Off,06_recoveritems_SliceSwap_01_CaveCorruption_On
06_recoveritems_SliceSwap_01_GraceWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceWW_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceWW_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseWW_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseWW_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_02_GraceWW_WalkOff,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_02_Grace_Walkaway_Proximity,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_02_GraceWW_WalkOff_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_TaskGoToPOITag_shipwreck_4,TaskGoToPOITag,false,0,,0,,,0,,false,,drowned_shipwreck_4_40141,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_searchshipwrecks,,,,false,false,0,,,,,,,,,,,,,
06_recoveritems_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_03_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_container_xmarksthespot_flags,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_searchship3,,,,false,false,0,,,,,,,,,06_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,06_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,,,
06_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,TaskGatherAndReturnItems,false,0,,1,01_MSQ_GracesFlag,MSQ_GracesFlag,100,,true,,,,,false,false,false,,,,,IO_MSQ_GracesFlag,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_search_bowflag,,9920.797 2442.865 50.145,,false,false,0,,,,,,,,,,,,,
06_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,TaskGatherAndReturnItems,false,0,,1,0601_0104_ShipWheel,MSQ_ShipWheel,100,,true,,,,,false,false,false,,,,,IO_MSQ_ShipWheel,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_search_shipwheel,,9953.1387 2424.0598 49.3545,,false,false,0,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_CaveCorruption_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_CaveCorruption,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,false,1,,1,SwapActive_01_CaveCorruption,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_recoveritems_task_goto_watchtower,TaskGoToPOITag,false,1,,0,,,0,,false,6,watchtower,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_returntowatchtower,,,,false,false,0,,,,,,,,,,,,,
12_recoveritems_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_recoveritems_simplecontainer,12_recoveritems_TaskGoToPOITag_shipwreck_4,12_recoveritems_container_xmarksthespot_flags,12_recoveritems_task_goto_watchtower,
12_recoveritems_simplecontainer,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,12_recoveritems_SliceSwap_01_GraceWW_B_Off,12_recoveritems_SliceSwap_01_GraceWW_C_On,12_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,12_recoveritems_SliceSwap_01_ReeseWW_B_Off,12_recoveritems_SliceSwap_01_CaveCorruption_On
12_recoveritems_SliceSwap_01_GraceWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_GraceMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_GraceWW_C_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_GraceMB_C,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_ReeseWW_B_Walkaway_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_ReeseMB_B_Walkaway,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseMB_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_02_GraceWW_WalkOff,TaskGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,IO_MSQ_02_Grace_Walkaway_Proximity,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_02_GraceWW_WalkOff_Trigger,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,GameEvent_interact,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_TaskGoToPOITag_shipwreck_4,TaskGoToPOITag,false,0,,0,,,0,,false,,drowned_shipwreck_4_30130,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_searchshipwrecks,,,,false,false,0,,,,,,,,,,,,,
12_recoveritems_Whisper,TaskTriggerGameEvent,false,0,,1,,,0,,false,,,,,false,false,false,,,,,,,,01_Whisper_Beach_03_event,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_container_xmarksthespot_flags,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_searchship3,,,,false,false,0,,,,,,,,,12_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,12_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,,,
12_recoveritems_TaskGatherAndReturnItems_shipflagBow_shipwreck_4,TaskGatherAndReturnItems,false,0,,1,01_MSQ_GracesFlag,MSQ_GracesFlag,100,,true,,,,,false,false,false,,,,,IO_MSQ_GracesFlag,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_search_bowflag,,7120 2949 49,,false,false,0,,,,,,,,,,,,,
12_recoveritems_TaskGatherAndReturnItems_shipwheel_shipwreck_4,TaskGatherAndReturnItems,false,0,,1,0601_0104_ShipWheel,MSQ_ShipWheel,100,,true,,,,,false,false,false,,,,,IO_MSQ_ShipWheel,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_search_shipwheel,,7090 2968 49,,false,false,0,,,,,,,,,,,,,
12_recoveritems_SliceSwap_01_CaveCorruption_On,TaskUnlockAchievement,false,1,,1,SwapActive_01_Intro,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
12_recoveritems_task_goto_watchtower,TaskGoToPOITag,false,1,,0,,,0,,false,12,watchtower,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@01_recoveritems_returntowatchtower,,,,false,false,0,,,,,,,,,,,,,
06_demonstorm_container,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_demonstorm_containerswaps,06_demonstorm_TaskConversationState_Grace,06_demonstorm_SliceSwap_01_GraceWW_C_Off,06_demonstorm_TaskTriggerArea_Reese,
06_demonstorm_containerswaps,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,06_demonstorm_SliceSwap_01_ReeseWW_B_Walkaway_Off,06_demonstorm_SliceSwap_01_ReeseWW_C_On,06_demonstorm_SliceSwap_01_GraceWW_C_On,06_demonstorm_GraceGoodbye_On,
06_demonstorm_GraceGoodbye_On,TaskLockAchievement,false,1,,1,01_Grace_Goodbye_WW,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
06_demonstorm_SliceSwap_01_ReeseWW_B_Off,TaskLockAchievement,false,1,,1,SwapActive_01_ReeseWW_B,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
