TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1205_0301_d_00_container_broken_weapons,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,1205_0301_d_02_TaskHaveAndReturnItems_5_MI_BrokenWeapon_Undead_Bastion,,,
1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,TaskGoToPOITag,0,1,0,,,0,0,false,0,Undead_Bastion_30203,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1205_0301_d_01_TaskGoToPOITag_Undead_Bastion,,,,,false,,,,,,,,,,,,,,
1205_0301_d_02_TaskHaveAndReturnItems_5_MI_BrokenWeapon_Undead_Bastion,TaskHaveAndReturnItems,0,1,8,1205_0301_BrokenWeaponry,Turncoat,75,0,true,0,Undead_Bastion_30203,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@12_task_kill_token_POITag_generic_BrokenWeapon,,,,,false,,,,,,,,,,,,,,
1205_0302_d_00_container_indigestion,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,1205_0302_d_02_Container_topplinggiants,,,
1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,TaskGoToPOITag,0,1,0,,,0,0,false,0,withered_mines_30112,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1205_0302_d_01_TaskGoToPOITag_Mines_de_Miclot,,,,,false,,,,,,,,,,,,,,
1205_0302_d_02_Container_topplinggiants,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1205_0302_d_02a_Task,1205_0302_d_02b_TaskHaveAndReturnItems_1_MI_SavillesBrooch_Mines_de_Miclot,,,
1205_0302_d_02a_Task,TaskKillContribution,0,1,9,,,0,0,true,0,withered_mines_30112,,1,false,false,false,,,,,,,Blackpick,,0,,,,,,,,,,,,,,,,0,,@1205_0302_d_02a_Task,,,,,false,,,,,,,,,,,,,,
1205_0302_d_02b_TaskHaveAndReturnItems_1_MI_SavillesBrooch_Mines_de_Miclot,TaskHaveAndReturnItems,0,1,1,1205_0302_SavillesBrooch,Withered_Grunt_Named_12MB10,100,0,false,0,withered_mines_30112,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1205_0302_d_02b_CollectBroochfromTarget,,7739.107 3733.100 120.395,,,false,,,,,,,,,,,,,,
1205_0303_d_00_container_crownjewels,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1205_0303_d_01_TaskGoToPOITag_Montore,1205_0303_d_02_container_crownjewels_KillAndCollect,,,
1205_0303_d_01_TaskGoToPOITag_Montore,TaskGoToPOITag,0,1,0,,,0,0,false,0,undead_shipwreck_30101,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1205_0303_d_01_TaskGoToPOITag_Montore,,,,,false,,,,,,,,,,,,,,
1205_0303_d_02_container_crownjewels_KillAndCollect,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1205_0303_d_02a_KillContribution_15_Undead,1205_0303_d_02b_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,,,
1205_0303_d_02a_KillContribution_15_Undead,TaskKillContribution,0,1,9,,,0,0,false,0,,,,false,false,false,,,,,,,Bloodheart,,0,,,,,,,,,,,,,,,,0,,@1205_0303_d_02_KillContribution_15_Undead_CrownJewels,,6778.584 2458.883 39.889,,,false,,,,,,,,,,,,,,
1205_0303_d_02b_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,TaskHaveAndReturnItems,0,1,3,1205_0303_BloodyHeart,,0,100,true,0,undead_shipwreck_30101,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1205_0303_d_03_TaskHaveAndReturnItems_1_Bloody_Heart_Montore,,,,,false,,,,,,,,,,,,,,
1210_0201_d_00_Container_daggermist,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1210_0201_d_01_Task,1210_0201_d_02_Task,1210_0201_d_03_Task,1210_0201_d_04_Task,
1210_0201_d_01_Task,TaskGoToPOITag,0,1,1,,,0,0,false,0,shipwreck_30222,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1210_0201_d_03_Task,,,,,false,,,,,,,,,,,,,,
1210_0201_d_02_Task,TaskHaveAndReturnItems,0,1,3,1210_0201_MistWine,,0,100,true,0,shipwreck_30222,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1210_0201_d_04_Task,,,,,false,,,,,,,,,,,,,,
1210_0201_d_03_Task,TaskGoToPOITag,0,1,1,,,0,0,false,0,shipwreck_30223,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1210_0201_d_01_Task,,,,,false,,,,,,,,,,,,,,
1210_0201_d_04_Task,TaskHaveAndReturnItems,0,1,4,1210_0201_DaggerWine,,0,100,true,0,shipwreck_30223,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1210_0201_d_02_Task,,,,,false,,,,,,,,,,,,,,
1204_0301_d_00_Container_topplinggiants,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1204_0301_d_01_Task,,,,
1204_0301_d_01_Task,TaskGoToPOITag,0,1,1,,,0,0,false,0,withered_mines_30112,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,,,,,
1225_0101a_d_00_container_downpayment,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0101a_d_01_container_downpayment_swaps,1225_0101a_d_02_container_downpayment_campsite1,1225_0101a_d_03_container_downpayment_campsite2,1225_0101a_d_04_container_downpayment_chason,1225_0101a_d_05_container_downpayment_swaps2
1225_0101a_d_01_container_downpayment_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_01_01_SliceSwap_1225_CampfirePropsMB_On,1225_0101a_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101a_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101a_d_01_01_SliceSwap_1225_CampfirePropsMB_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_CampfirePropsMB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101a_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101a_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101a_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_02_01_TriggerArea_HousingCampsite1,1225_0101a_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101a_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_MB1,@1225_0101_downpayment_Goto_Campsite1,,7689.774 3423.215 140.132,,,false,,,,,,,,,,,,,,
1225_0101a_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreA,,7689.774 3423.215 140.132,,,false,,,,,,,,,,,,,,
1225_0101a_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_03_01_TriggerArea_HousingCampsite2,1225_0101a_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101a_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_MB2,@1225_0101_downpayment_Goto_Campsite2,,8157.283 3231.687 70.448,,,false,,,,,,,,,,,,,,
1225_0101a_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreB,,8157.283 3231.687 70.448,,,false,,,,,,,,,,,,,,
1225_0101a_d_04_container_downpayment_chason,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101a_d_04_02_TriggerArea_HousingChasonCamp,1225_0101a_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101a_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,0,1,0,,,0,0,true,0,ancient_ruins_40154,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,false,,,,,,,,,,,,,,
1225_0101a_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101a_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,IO_1225_ChasonCampChest,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_04_03_container_downpayment_ChasonCampEnc,1225_0101a_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101a_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,8395.691 3613.931 162.173,1,,false,,,,,,,,,,1225_0101a_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101a_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101a_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,0,,1,,,0,0,false,0,ancient_ruins_40154,,,false,false,false,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,false,,,,,,,,,,,,,,
1225_0101a_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,,0,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101a_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101a_d_05_container_downpayment_swaps2,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101a_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101a_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
1225_0101a_d_05_01_SliceSwap_1225_GiacomoStart_Off,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoStart_Off,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101a_d_05_02_SliceSwap_1225_GiacomoChason_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoChason_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_00_container_downpayment,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0101b_d_01_container_downpayment_swaps,1225_0101b_d_02_container_downpayment_campsite1,1225_0101b_d_03_container_downpayment_campsite2,1225_0101b_d_04_container_downpayment_chason,1225_0101b_d_05_container_downpayment_swaps2
1225_0101b_d_01_container_downpayment_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_01_01_SliceSwap_1225_CampfirePropsFL_On,1225_0101b_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101b_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101b_d_01_01_SliceSwap_1225_CampfirePropsFL_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_CampfirePropsFL_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_02_01_TriggerArea_HousingCampsite1,1225_0101b_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101b_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_FL1,@1225_0101_downpayment_Goto_Campsite1,,8630.979 1605.571 178.008,,,false,,,,,,,,,,,,,,
1225_0101b_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreA,,8630.979 1605.571 178.008,,,false,,,,,,,,,,,,,,
1225_0101b_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_03_01_TriggerArea_HousingCampsite2,1225_0101b_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101b_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_FLWW2,@1225_0101_downpayment_Goto_Campsite2,,8305.233 2993.688 57.101,,,false,,,,,,,,,,,,,,
1225_0101b_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreB,,8305.233 2993.688 57.101,,,false,,,,,,,,,,,,,,
1225_0101b_d_04_container_downpayment_chason,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101b_d_04_02_TriggerArea_HousingChasonCamp,1225_0101b_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101b_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,0,1,0,,,0,0,true,0,ancient_ruins_40154,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,false,,,,,,,,,,,,,,
1225_0101b_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101b_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,IO_1225_ChasonCampChest,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_04_03_container_downpayment_ChasonCampEnc,1225_0101b_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101b_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,8395.691 3613.931 162.173,1,,false,,,,,,,,,,1225_0101b_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101b_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101b_d_04_03_01_Interact_1225_ChasomCampChest,TaskGameEvent,0,,1,,,0,0,false,0,ancient_ruins_40154,,,false,false,false,,,,IO_1225_ChasonCampChest,,,1225_ChasonCampChest_interact,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_interact_ChasonCampChest,,,,,false,,,,,,,,,,,,,,
1225_0101b_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,,0,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,TaskHaveAndReturnItems,0,,1,1225_0101_GiacomoNotebook,Damned_Villager_Pickaxe_Named_00,100,0,true,0,ancient_ruins_40154,,1,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_recover_notebook,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101b_d_05_container_downpayment_swaps2,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101b_d_05_01_SliceSwap_1225_GiacomoStart_Off,1225_0101b_d_05_02_SliceSwap_1225_GiacomoChason_On,,,
1225_0101b_d_05_01_SliceSwap_1225_GiacomoStart_Off,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoStart_Off,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101b_d_05_02_SliceSwap_1225_GiacomoChason_On,TaskUnlockAchievement,0,1,1,SwapActive_1225_GiacomoChason_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_00_container_downpayment,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,false,,,,,,,,,,1225_0101c_d_01_container_downpayment_swaps,1225_0101c_d_02_container_downpayment_campsite1,1225_0101c_d_03_container_downpayment_campsite2,1225_0101c_d_04_container_downpayment_chason,1225_0101c_d_05_container_downpayment_swaps2
1225_0101c_d_01_container_downpayment_swaps,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_01_01_SliceSwap_1225_CampfirePropsEF_On,1225_0101c_d_01_02_SliceSwap_1225_0101_LoreA_On,1225_0101c_d_01_03_SliceSwap_1225_0101_LoreB_On,,
1225_0101c_d_01_01_SliceSwap_1225_CampfirePropsEF_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_CampfirePropsEF_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_01_02_SliceSwap_1225_0101_LoreA_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreA_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_01_03_SliceSwap_1225_0101_LoreB_On,TaskTemporaryUnlockAchievement,0,1,1,SwapActive_1225_0101_LoreB_On,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,,,,,
1225_0101c_d_02_container_downpayment_campsite1,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_02_01_TriggerArea_HousingCampsite1,1225_0101c_d_02_02_Achievement_CampsiteLoreA,,,
1225_0101c_d_02_01_TriggerArea_HousingCampsite1,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_EF1,@1225_0101_downpayment_Goto_Campsite1,,8831.789 3827.802 93.822,,,false,,,,,,,,,,,,,,
1225_0101c_d_02_02_Achievement_CampsiteLoreA,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_01,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreA,,8831.789 3827.802 93.822,,,false,,,,,,,,,,,,,,
1225_0101c_d_03_container_downpayment_campsite2,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_03_01_TriggerArea_HousingCampsite2,1225_0101c_d_03_02_Achievement_CampsiteLoreB,,,
1225_0101c_d_03_01_TriggerArea_HousingCampsite2,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_EF2,@1225_0101_downpayment_Goto_Campsite2,,8702.100 3365.318 73.378,,,false,,,,,,,,,,,,,,
1225_0101c_d_03_02_Achievement_CampsiteLoreB,TaskAchievement,0,,1,Lore_unlock_HouseofGiacomo_Title_01_02,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_CampsiteLoreB,,8702.100 3365.318 73.378,,,false,,,,,,,,,,,,,,
1225_0101c_d_04_container_downpayment_chason,ConsecutiveTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_04_01_GoToPOITag_ancient_ruins_40154,1225_0101c_d_04_02_TriggerArea_HousingChasonCamp,1225_0101c_d_04_03_00_container_downpayment_ChasonEncWrap,,
1225_0101c_d_04_01_GoToPOITag_ancient_ruins_40154,TaskGoToPOITag,0,1,0,,,0,0,true,0,ancient_ruins_40154,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,@1225_0101_downpayment_Goto_ChasonSteep,,,,,false,,,,,,,,,,,,,,
1225_0101c_d_04_02_TriggerArea_HousingChasonCamp,TaskTriggerArea,0,1,1,,,0,0,false,0,,,,false,false,false,,,,,,Enter,,,0,,,,,,,,,,,,,,,,0,TriggerVol_Housing_ChasonCamp,@1225_0101_downpayment_Goto_ChasonCamp,,8395.691 3613.931 162.173,,,false,,,,,,,,,,,,,,
1225_0101c_d_04_03_00_container_downpayment_ChasonEncWrap,SimpleTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,IO_1225_ChasonCampChest,,,,,0,,,,,,,,,,,,,,,,0,,,,,1,,false,,,,,,,,,,1225_0101c_d_04_03_container_downpayment_ChasonCampEnc,1225_0101c_d_04_04_HaveAndReturnItems_1_GiacomoNotebook,,,
1225_0101c_d_04_03_container_downpayment_ChasonCampEnc,PartialTaskContainer,0,,0,,,0,0,false,0,,,,false,false,false,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,8395.691 3613.931 162.173,1,,false,,,,,,,,,,1225_0101c_d_04_03_01_Interact_1225_ChasomCampChest,1225_0101c_d_04_03_02_HaveAndReturnItems_1_GiacomoNotebook,,,
