TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95A_S02_VoicesoftheDesert_CollectLute,TaskGatherAndReturnItems,,0,0,1,95a_s02_LuteofPhoebos_item,95A_S02_LuteChest,100,,,false,,,,,,,false,0,,,,IO_95A_S02_LuteChest,,,95A_S02_LuteChest_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_CollectLute_Desc,,6865.690918 7636.328125 73.251411,0,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_ReturnCorsica_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_VoicesoftheDesert_ReturnCorsica,95A_S02_VoicesoftheDesert_Rima_Swap_FromGrove,95A_S02_VoicesoftheDesert_Rima_Swap_ToCorsica,95A_S02_VoicesoftheDesert_ReturnCorsica,95A_S02_VoicesoftheDesert_Zander_Dialog1Lock
95A_S02_VoicesoftheDesert_TalkToRimaReturn,TaskConversationTopic,,0,0,1,95A_Rima_s02_02,,0,,,false,,phantomtree_30310,,,,,false,0,,,,,95A_Rima_Topic03,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_TalkToRimaReturn_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_TakeLute,TaskRemoveItem,,0,0,1,95a_s02_LuteofPhoebos_item,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Dialog3,TaskUnlockAchievement,,0,0,1,95A_Rima03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Zander_Dialog1Lock,TaskLockAchievement,,0,0,1,95A_Zander01,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Swap_FromGrove,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_2,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_Rima_Swap_ToCorsica,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_VoicesoftheDesert_ReturnCorsica,TaskGoToPOITag,,0,0,1,,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_VoicesoftheDesert_ReturnCorsica_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_Talk_Container,95A_S02_SecondThoughts_GoToHeru_Container,95A_S02_SecondThoughts_Swap_Container,95A_S02_SecondThoughts_Ambush_Container,
95A_S02_SecondThoughts_Talk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_TalkToRima,95A_S02_SecondThoughts_Rima_Dialog2,95A_S02_SecondThoughts_TalkToSharif,95A_S02_SecondThoughts_SharifDialog3,
95A_S02_SecondThoughts_TalkToRima,TaskConversationTopic,,0,0,1,95A_Rima_s02_03,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,95A_Rima_Topic04,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_TalkToRima_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Rima_Dialog2,TaskUnlockAchievement,,0,0,1,95A_Rima04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_03,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,95A_Sharif_Topic03,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_TalkToSharif_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_SharifDialog3,TaskUnlockAchievement,,0,0,1,95A_Sharif03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_Sharif_Container,95A_S02_SecondThoughts_Heru_Container,,,
95A_S02_SecondThoughts_Sharif_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_Sharif_Swap_FromCorsica,95A_S02_SecondThoughts_Sharif_Swap_ToHeru,,,
95A_S02_SecondThoughts_Sharif_Swap_FromCorsica,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Sharif_Swap_ToHeru,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Heru_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_TalkToSharif_Heru,95A_S02_SecondThoughts_SharifDialog4,95A_S02_SecondThoughts_KillGuards,95A_S02_SecondThoughts_UnlockEggRoom2,95A_S02_SecondThoughts_GoToChamber
95A_S02_SecondThoughts_GoToHeru_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_UnlockFTP,95A_S02_SecondThoughts_GoToHeru,,,
95A_S02_SecondThoughts_UnlockFTP,TaskUnlockAchievement,,0,0,1,spiritshrine_20430_charted,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_GoToHeru,TaskGoToPOITag,,0,0,1,,,0,,,false,,ancient_plaza_20403,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_GoToHeru_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_TalkToSharif_Heru,TaskConversationTopic,,0,0,1,95A_Sharif_s02_04,,0,,,false,,ancient_plaza_20403,,,,,false,0,,,,,95A_Sharif_Topic04,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_TalkToSharif_Heru_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_SharifDialog4,TaskUnlockAchievement,,0,0,1,95A_Sharif04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_KillGuards,TaskKillContribution,,0,0,5,,,0,,,false,,ancient_plaza_20403,,,,,false,0,,,,,,,ancient,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_KillGuards_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_GoToChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_SecondThoughts_GoToChamber,@95A_S02_SecondThoughts_GoToChamber_Desc,,5447.3579 9629.7813 302.5,0,,1,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Ambush_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_PlaceEgg,95A_S02_SecondThoughts_Ambush_PartialContainer,95A_S02_SecondThoughts_TalkSharif_Container,95A_S02_SecondThoughts_ReturnCorsica,95A_S02_SecondThoughts_Sharif_Swap_FromHeru
95A_S02_SecondThoughts_UnlockEggRoom2,TaskUnlockAchievement,,0,0,1,95A_EggChamber02,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_PlaceEgg,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_EggAltarAmbush_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_PlaceEgg_Desc,,5351.0103 9694.2324 231.4886,0,,TRUE,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Encounter_TEMP,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_DefeatAmbush_Desc,,5351.0103 9694.2324 231.4886,0,,,0,,,,,,,,,95A_S02_General_TempTimer,,,,
95A_S02_SecondThoughts_Ambush_PartialContainer,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_DefeatAmbush,95A_S02_SecondThoughts_Ambush_KillContainer,,,
95A_S02_SecondThoughts_DefeatAmbush,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_EggChamber_Q6_Complete,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_DefeatAmbush_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Ambush_KillContainer,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_DefeatAmbush_Kill1,95A_S02_SecondThoughts_DefeatAmbush_Kill2,,,
95A_S02_SecondThoughts_DefeatAmbush_Kill1,TaskKillContribution,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,Dunewalker_Warmonger_Greataxe_BloodofSands_N1,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_DefeatAmbush_Kill2,TaskKillContribution,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,Dunewalker_Wanderer_Rapier_BloodofSands_N2,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_TalkSharif_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_SecondThoughts_TalkToSharif_Ambush,95A_S02_SecondThoughts_SharifDialog5,,,
95A_S02_SecondThoughts_TalkToSharif_Ambush,TaskConversationTopic,,0,0,1,95A_Sharif_s02_04,,0,,,false,,ancient_plaza_20403,,,,,false,0,,,,,95A_Sharif_Topic05,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_TalkToSharif_Ambush_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_SharifDialog5,TaskUnlockAchievement,,0,0,1,95A_Sharif05,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_ReturnCorsica,TaskGoToPOITag,,0,0,1,,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SecondThoughts_ReturnCorsica_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_SecondThoughts_Sharif_Swap_FromHeru,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_FalseProfits_GoToCamp,95A_S02_FalseProfits_KillGuards,95A_S02_FalseProfits_UnlockDoor,95A_S02_FalseProfits_ConfrontMalekIGC_container,95A_S02_FalseProfits_Return_Container
95A_S02_FalseProfits_GoToCamp,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_FalseProfits_GoToCamp,@95A_S02_FalseProfits_GoToCamp_Desc,,7331.304199 7916.448730 200.876465,0,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_Guards_TEMP,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_FalseProfits_KillGuards_Desc,,7331.304199 7916.448730 200.876466,0,,,0,,,,,,,,,95A_S02_General_TempTimer,,,,
95A_S02_FalseProfits_KillGuards,TaskKillContribution,,0,0,3,,,0,,,false,,,,,,,false,0,,,,,,,Dunewalker,,0,,,,,,,,,,,,,,,,,,@95A_S02_FalseProfits_KillGuards_Desc,,7331.304199 7916.448730 200.876466,0,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_UnlockDoor,TaskUnlockAchievement,,0,0,1,95A_MaleksCamp,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ConfrontMalekIGC_container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_FalseProfits_ConfrontMalekTrigger,95A_S02_FalseProfits_ConfrontMalekIGC_unlock,95A_S02_FalseProfits_ConfrontMalekIGC_Fallthrough_partial,95A_S02_FalseProfits_ConfrontMalekIGC_watched,
95A_S02_FalseProfits_ConfrontMalekTrigger,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_FalseProfits_MalekIGC,@95A_S02_FalseProfits_ConfrontMalek_Desc,,7307.5352 7931.7002 205.2616,0,,1,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ConfrontMalekIGC_unlock,TaskUnlockAchievement,,0,0,1,Unlock_95A_S02_ConfrontMalekIGC,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ConfrontMalekIGC_Fallthrough_partial,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_FalseProfits_ConfrontMalekIGC_timer,95A_S02_FalseProfits_ConfrontMalekIGC_HUDcheck,,,
95A_S02_FalseProfits_ConfrontMalekIGC_timer,TaskTimer,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ConfrontMalekIGC_HUDcheck,TaskOpenUiScreen,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,HUD,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ConfrontMalekIGC_watched,TaskUnlockAchievement,,0,0,1,Watched_95A_S02_ConfrontMalekIGC,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_Return_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_FalseProfits_FindEvidence,95A_S02_FalseProfits_ReturnCorsica,,,
95A_S02_FalseProfits_FindEvidence,TaskAchievement,,0,0,1,Lore_unlock_95A_BloodOfTheSands_Title_03_01,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_FalseProfits_FindEvidence_Desc,,7331.304199 7916.448730 200.876466,0,,,0,,,,,,,,,,,,,
95A_S02_FalseProfits_ReturnCorsica,TaskGoToPOITag,,0,0,1,,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_FalseProfits_ReturnCorsica_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_Arrival_Container,95A_S02_EggHunt_Diosopolis_Container,95A_S02_EggHunt_MapRoom_Container,,
95A_S02_EggHunt_Arrival_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_TalkToRima,95A_S02_EggHunt_TalkToZander,95A_S02_EggHunt_ZanderDialog2,95A_S02_EggHunt_GoToDiosopolis,95A_S02_EggHunt_Diosopolis_Swap_Container
95A_S02_EggHunt_TalkToRima,TaskConversationTopic,,0,0,1,95A_Rima_s02_03,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,95A_Rima_Topic05,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_TalkToRima_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_TalkToZander,TaskConversationTopic,,0,0,1,95A_Zander_s02_01,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,95A_Zander_Topic02,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_TalkToZander_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_ZanderDialog2,TaskUnlockAchievement,,0,0,1,95A_Zander02,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_GoToDiosopolis,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,95A_EggHunt_FindZander,@95A_S02_EggHunt_GoToDiosopolis_Desc,,5303.125977 8600.958984 176.284058,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Diosopolis_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_Zander_Swap_FromCorsica,95A_S02_EggHunt_Zander_Swap_ToDisopolis,95A_S02_EggHunt_Dog_Swap_FromCorsica,95A_S02_EggHunt_Dog_Swap_ToDisopolis,
95A_S02_EggHunt_Zander_Swap_FromCorsica,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_1,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Zander_Swap_ToDisopolis,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_2,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Dog_Swap_FromCorsica,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_1,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Dog_Swap_ToDisopolis,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_2,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Diosopolis_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_TalkToZanderDiosopolis,95A_S02_EggHunt_ZanderDialog3,95A_S02_EggHunt_Collect_Container,,
95A_S02_EggHunt_TalkToZanderDiosopolis,TaskConversationTopic,,0,0,1,95A_Zander_s02_02,,0,,,false,,ancient_walls_20417,,,,,false,0,,,,,95A_Zander_Topic03,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_TalkToZanderDiosopolis_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_ZanderDialog3,TaskUnlockAchievement,,0,0,1,95A_Zander03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_Collect_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_CollectEye,95A_S02_EggHunt_CollectSigils,,,
95A_S02_EggHunt_CollectEye,TaskHaveAndReturnItems,,0,0,1,95a_s02_WordofStone_item,AnubianGuardian_Brute_Named_Season_2_16BS10,100,,,false,,ancient_walls_20417,,,1,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_CollectEye_Desc,,5386.513184 8683.943359 182.496719,0,,FALSE,0,,,,,,,,,,,,,
95A_S02_EggHunt_CollectSigils,TaskHaveAndReturnItems,,0,0,3,95a_s02_ShatteredPiece_item,Sulfur_Elemental_Shaman_16BS10,100,,,false,,ancient_walls_20417,,,1,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_CollectSigils_Desc,,5386.513184 8683.943359 182.496719,0,,FALSE,0,,,,,,,,,,,,,
95A_S02_EggHunt_UnlockMapRoom,TaskUnlockAchievement,,0,0,1,95A_MapRoom,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_MapRoom_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_UnlockMapRoom,95A_S02_EggHunt_TakeStaff_Container,95A_S02_EggHunt_TakeStone_Container,95A_S02_EggHunt_MapRoomIGC_container,95A_S02_EggHunt_Dog_Swap_FromDisopolis
95A_S02_EggHunt_TakeStaff_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_EnterMapRoom,95A_S02_EggHunt_TakeStaff,,,
95A_S02_EggHunt_EnterMapRoom,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_EggHunt_EnterMapRoom,@95A_S02_EggHunt_EnterMapRoom_Desc,,5314.148438 8650.074219 178.248779,0,,1,0,,,,,,,,,,,,,
95A_S02_EggHunt_TakeStaff,TaskRemoveItem,,0,0,3,95a_s02_ShatteredPiece_item,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_TakeStone_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_PlaceEye,95A_S02_EggHunt_TakeStone,,,
95A_S02_EggHunt_PlaceEye,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_MapRoomInteract,,,95A_S02_MapRoomInteract_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_EggHunt_PlaceEye_Desc,,5313.9526 8653.8086 156.5678,0,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_TakeStone,TaskRemoveItem,,0,0,1,95a_s02_WordofStone_item,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_MapRoomIGC_container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_MapRoomIGC_unlock,95A_S02_EggHunt_MapRoomIGC_fallthrough_partial,95A_S02_EggHunt_MapRoomIGC_watched,,
95A_S02_EggHunt_MapRoomIGC_unlock,TaskUnlockAchievement,,0,0,1,Unlock_95A_S02_MapRoomIGC,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_MapRoomIGC_fallthrough_partial,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EggHunt_MapRoomIGC_timer,95A_S02_EggHunt_MapRoomIGC_HUDcheck,,,
95A_S02_EggHunt_MapRoomIGC_timer,TaskTimer,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EggHunt_MapRoomIGC_HUDcheck,TaskOpenUiScreen,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,HUD,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
